designer,year,season,show_date,vibrancy_score_mean,vibrancy_score_std,vibrancy_score_min,vibrancy_score_max,darkness_score_mean,darkness_score_std,brightness_score_mean,brightness_score_std,color_diversity_mean,color_diversity_std,weighted_vibrancy_mean,n_looks
givenchy,2022,Fall,2022-02-28,0.047424862355215446,0.07044362686412603,0.0060158800461361,0.570950738946559,-100.74084507042254,22.318970646161652,101.74084507042254,22.318970646161652,45.45070422535211,21.79994019152632,0.047424862355215446,71
givenchy,2022,Spring,2021-09-30,0.1064458422873793,0.05564345402505365,0.0448514094579008,0.4042455286428296,-129.03157894736842,15.244603071481311,130.03157894736842,15.244603071481313,68.03947368421052,16.12590527854581,0.1064458422873793,76
givenchy,2023,Fall,2023-02-28,0.08267142612281986,0.054270194681228526,0.0346462698961937,0.2694678923490964,-130.79636363636365,13.912823336715418,131.79636363636365,13.912823336715418,52.847272727272724,15.76291774252393,0.08267142612281986,55
givenchy,2023,Spring,2022-09-30,0.0945571639310324,0.07736693494987762,0.0182550311418685,0.4371033448673587,-132.4923076923077,18.790671926061634,133.4923076923077,18.790671926061634,48.75384615384615,22.374692124410153,0.0945571639310324,52
givenchy,2024,Fall,2024-02-29,0.08498059529551566,0.06157085877823734,0.0207257470203767,0.3842569780853518,-126.2590909090909,19.02226746787697,127.2590909090909,19.022267467876965,64.62727272727273,26.546653655328825,0.08498059529551566,44
givenchy,2024,Spring,2023-09-30,0.10359327910165173,0.03729959287893809,0.056161510188389,0.2113546312956555,-124.13584905660377,10.948464843909232,125.13584905660377,10.948464843909232,68.56603773584905,11.94833337905376,0.10359327910165173,53
hermes,2015,Fall,2015-02-28,0.12814415159004774,0.14194802471562165,0.0254995509419454,0.6257896839677047,-120.74761904761904,12.768028632815984,121.74761904761904,12.768028632815984,81.78095238095239,34.27463855172415,0.12814415159004774,42
hermes,2015,Spring,2014-09-30,0.1530555332564398,0.10876857414121423,0.0552609181084198,0.5233794971164936,-142.54117647058823,17.50660685062813,143.54117647058823,17.50660685062813,89.07058823529412,26.506711893425585,0.1530555332564398,34
hermes,2016,Fall,2016-02-29,0.10907662639155877,0.09776814232690817,0.0242920445982314,0.3952678277585543,-113.08000000000001,18.877133834832595,114.08000000000001,18.877133834832595,73.49777777777778,31.011130618250963,0.10907662639155877,45
hermes,2016,Spring,2015-09-30,0.19347229923402237,0.1979118694999608,0.0331225051903114,0.7614136824298346,-150.57692307692307,19.213910559132902,151.57692307692307,19.213910559132902,76.16153846153847,35.365698202515844,0.19347229923402237,52
hermes,2017,Fall,2017-02-28,0.08759633525567087,0.053158032351013025,0.023598062283737,0.2575795770857362,-128.02666666666667,14.465670961405035,129.02666666666667,14.465670961405035,59.54222222222222,18.681134004036473,0.08759633525567087,45
